prop_tag,prop_status,date_time,prop_value
020033L,1,"2020-07-21 21:08:28.871",715
020033L,1,"2020-07-20 14:35:59.923",713
020033L,1,"2020-07-21 12:25:57.624",714
020033L,1,"2020-07-20 18:32:15.446",714
020033L,1,"2020-07-22 06:26:55.787",714
020033L,1,"2020-07-20 13:17:18.763",713
020033L,1,"2020-07-21 10:17:10.655",714
020033L,1,"2020-07-22 07:17:02.498",713
020033L,1,"2020-07-21 15:10:41.019",715
020033L,1,"2020-07-20 12:34:24.919",714
020033L,1,"2020-07-21 16:29:28.921",714
020033L,1,"2020-07-21 00:37:28.587",715
020033L,1,"2020-07-20 23:25:53.643",715
020033L,1,"2020-07-21 17:48:14.116",715
020033L,1,"2020-07-20 11:51:32.415",715
020033L,1,"2020-07-21 15:17:56.038",714
020033L,1,"2020-07-21 03:29:16.975",715
020033L,1,"2020-07-21 23:24:42.422",715
020033L,1,"2020-07-21 01:13:18.462",714
020033L,1,"2020-07-20 20:55:36.290",715
020033L,1,"2020-07-21 11:50:21.459",716
020033L,1,"2020-07-22 05:15:30.425",714
020033L,1,"2020-07-21 11:36:05.029",715
020033L,1,"2020-07-21 03:43:40.013",715
020033L,1,"2020-07-20 16:52:15.817",715
020033L,1,"2020-07-22 02:02:17.774",714
020033L,1,"2020-07-22 07:38:43.409",716
020033L,1,"2020-07-20 12:27:27.065",717
020033L,1,"2020-07-20 17:06:38.111",716
020033L,1,"2020-07-22 02:52:27.771",713
020033L,1,"2020-07-21 13:30:45.204",714
020033L,1,"2020-07-20 22:21:41.897",714
020033L,1,"2020-07-20 14:43:33.147",714
020033L,0,"2020-07-20 11:37:26.834",720
020033L,1,"2020-07-21 17:26:59.659",716
020033L,1,"2020-07-22 09:33:22.301",715
020033L,1,"2020-07-20 11:30:18.249",715
020033L,1,"2020-07-21 09:20:16.125",714
020033L,1,"2020-07-21 04:48:16.736",716
020033L,1,"2020-07-21 12:33:33.249",714
020033L,1,"2020-07-20 14:57:54.970",716
020033L,1,"2020-07-21 05:24:04.253",716
020033L,1,"2020-07-20 18:39:52.720",715
020033L,1,"2020-07-20 20:27:16.102",714
020033L,1,"2020-07-22 02:23:59.365",714
020033L,1,"2020-07-21 13:16:35.650",716
020033L,1,"2020-07-20 19:08:32.598",715
020033L,1,"2020-07-21 16:44:12.602",715
020033L,1,"2020-07-20 18:54:16.589",715
020033L,1,"2020-07-22 06:41:45.234",714
020033L,1,"2020-07-20 13:25:00.041",714
020033L,1,"2020-07-20 14:29:27.572",715
020033L,1,"2020-07-21 19:14:35.142",714
020033L,1,"2020-07-21 09:56:15.187",716
020033L,1,"2020-07-21 17:20:04.062",714
020033L,1,"2020-07-21 14:56:55.548",714
020033L,1,"2020-07-21 00:30:49.056",715
020033L,1,"2020-07-22 06:34:42.560",716
020033L,1,"2020-07-22 08:36:23.043",714
020033L,1,"2020-07-20 23:47:54.464",714
020033L,1,"2020-07-20 12:42:10.348",714
020033L,1,"2020-07-20 22:07:42.195",716
020033L,1,"2020-07-22 01:05:27.554",715
020033L,1,"2020-07-21 09:49:12.749",714
020033L,1,"2020-07-21 23:39:35.567",714
020033L,0,"2020-07-21 18:53:15.120",720
020033L,1,"2020-07-21 09:06:17.439",716
020033L,1,"2020-07-20 15:55:32.100",716
020033L,1,"2020-07-21 19:43:24.047",716
020033L,1,"2020-07-20 15:05:26.964",716
020033L,1,"2020-07-21 15:25:44.055",714
020033L,1,"2020-07-20 13:46:43.889",715
020033L,1,"2020-07-21 19:29:08.614",715
020033L,1,"2020-07-22 00:58:27.178",715
020033L,1,"2020-07-22 10:09:37.596",715
020033L,1,"2020-07-21 03:22:51.024",715
020033L,1,"2020-07-20 16:17:06.642",717
020033L,1,"2020-07-20 19:30:25.069",715
020033L,1,"2020-07-20 11:45:08.534",715
020033L,1,"2020-07-22 02:10:08.323",715
020033L,1,"2020-07-21 19:36:25.101",716
020033L,1,"2020-07-21 03:51:33.318",715
020033L,1,"2020-07-20 14:01:11.638",713
020033L,1,"2020-07-22 05:52:04.639",714
020033L,1,"2020-07-22 07:10:47.891",714
020033L,1,"2020-07-21 13:02:45.494",715
020033L,1,"2020-07-22 10:02:35.947",715
020033L,1,"2020-07-21 15:54:33.290",715
020033L,1,"2020-07-22 03:07:28.166",715
020033L,1,"2020-07-20 21:03:35.856",716
020033L,1,"2020-07-20 12:06:43.089",714
020033L,1,"2020-07-22 09:12:33.582",714
020033L,1,"2020-07-22 04:26:16.342",716
020033L,1,"2020-07-20 11:59:37.092",714
020033L,1,"2020-07-22 07:46:41.345",715
020033L,1,"2020-07-20 19:37:45.422",715
020033L,1,"2020-07-21 19:22:13.551",715
020033L,1,"2020-07-20 16:45:56.755",714
020033L,1,"2020-07-20 21:53:48.354",714
020033L,1,"2020-07-20 19:59:16.109",714
020033L,1,"2020-07-20 17:36:05.757",714
020033L,1,"2020-07-21 16:59:07.576",714
020033L,1,"2020-07-22 04:54:58.998",714
020033L,1,"2020-07-21 19:07:58.431",715
020033L,1,"2020-07-21 02:40:11.346",715
020033L,1,"2020-07-20 14:15:42.872",715
020033L,1,"2020-07-21 02:04:26.039",715
020033L,1,"2020-07-22 08:51:13.584",715
020033L,1,"2020-07-22 00:44:29.508",715
020033L,1,"2020-07-22 07:32:33.097",714
020033L,1,"2020-07-21 15:04:44.018",717
020033L,1,"2020-07-20 16:38:58.904",713
020033L,1,"2020-07-21 08:59:39.761",714
020033L,0,"2020-07-21 10:25:33.651",720
020033L,1,"2020-07-21 11:22:50.676",715
020033L,1,"2020-07-21 14:07:29.707",716
020033L,1,"2020-07-20 23:34:13.355",714
020033L,1,"2020-07-22 08:01:15.374",713
020033L,1,"2020-07-20 19:02:14.549",714
020033L,1,"2020-07-21 14:50:30.361",715
020033L,1,"2020-07-20 19:45:13.341",713
020033L,1,"2020-07-20 12:21:24.516",715
020033L,1,"2020-07-20 14:51:43.530",714
020033L,1,"2020-07-21 12:05:53.498",716
020033L,1,"2020-07-20 11:24:12.764",714
020033L,1,"2020-07-21 08:16:55.764",715
020033L,1,"2020-07-20 21:18:24.629",715
020033L,1,"2020-07-21 14:00:33.118",714
020033L,1,"2020-07-21 07:26:53.447",714
020033L,1,"2020-07-21 01:50:29.684",715
020033L,1,"2020-07-21 21:45:55.704",715
020033L,1,"2020-07-21 05:18:09.172",715
020033L,1,"2020-07-20 15:13:28.790",714
020033L,1,"2020-07-20 15:27:48.984",714
020033L,1,"2020-07-21 00:53:22.017",716
020033L,1,"2020-07-22 09:49:01.131",715
020033L,1,"2020-07-20 13:11:52.277",715
020033L,1,"2020-07-20 17:15:15.046",715
020033L,0,"2020-07-21 07:05:39.286",720
020033L,1,"2020-07-20 17:22:27.927",716
020033L,1,"2020-07-21 09:43:09.004",714
020033L,1,"2020-07-22 06:50:10.424",714
020033L,1,"2020-07-21 00:39:13.724",715
020033L,1,"2020-07-21 02:19:29.132",715
020033L,1,"2020-07-21 21:31:55.089",715
020033L,1,"2020-07-21 12:56:33.242",713
020033L,1,"2020-07-22 07:18:55.993",713
020033L,1,"2020-07-20 13:55:03.176",714
020033L,1,"2020-07-21 05:32:47.480",716
020033L,1,"2020-07-20 17:29:47.845",714
020033L,1,"2020-07-21 15:12:36.995",715
020033L,1,"2020-07-21 08:31:46.266",716
020033L,1,"2020-07-22 08:30:35.200",715
020033L,1,"2020-07-20 14:38:03.665",713
020033L,1,"2020-07-21 01:15:12.500",715
020033L,1,"2020-07-22 03:15:43.564",714
020033L,1,"2020-07-20 18:34:21.413",716
020033L,1,"2020-07-21 11:37:58.053",714
020033L,1,"2020-07-22 10:18:03.242",714
020033L,1,"2020-07-22 06:57:38.529",715
020033L,1,"2020-07-21 12:49:37.158",715
020033L,1,"2020-07-20 17:51:28.296",714
020033L,1,"2020-07-20 16:54:14.129",716
020033L,1,"2020-07-21 17:36:03.638",714
020033L,1,"2020-07-21 03:17:06.982",714
020033L,1,"2020-07-21 02:34:10.816",715
020033L,1,"2020-07-21 02:48:29.338",714
020033L,1,"2020-07-21 05:11:37.975",716
020033L,1,"2020-07-22 05:31:57.702",715
020033L,1,"2020-07-21 14:30:01.036",715
020033L,1,"2020-07-21 06:59:02.713",715
020033L,1,"2020-07-21 08:53:34.648",715
020033L,0,"2020-07-20 20:29:09.089",720
020033L,1,"2020-07-21 07:56:19.416",714
020033L,1,"2020-07-21 12:35:31.516",713
020033L,1,"2020-07-20 11:53:47.774",715
020033L,1,"2020-07-22 09:35:23.851",714
020033L,1,"2020-07-21 04:50:17.296",714
020033L,1,"2020-07-21 01:58:33.035",715
020033L,1,"2020-07-22 01:21:32.994",715
020033L,1,"2020-07-20 22:30:58.100",714
020033L,1,"2020-07-21 14:23:00.000",715
020033L,1,"2020-07-21 17:50:35.401",716
020033L,1,"2020-07-21 17:29:07.193",715
020033L,1,"2020-07-21 23:55:42.291",716
020033L,1,"2020-07-20 12:15:24.027",714
020033L,1,"2020-07-21 12:21:21.774",714
020033L,1,"2020-07-22 02:40:23.211",714
020033L,1,"2020-07-20 23:49:47.519",716
020033L,1,"2020-07-21 17:22:02.091",715
