prop_tag,prop_status,date_time,prop_value
020033L,1,"2020-07-20 11:37:02.040",715
020033L,1,"2020-07-22 00:07:28.733",715
020033L,1,"2020-07-22 03:35:04.107",715
020033L,1,"2020-07-21 10:09:56.630",715
020033L,1,"2020-07-21 02:03:12.908",715
020033L,1,"2020-07-20 21:59:49.755",716
020033L,1,"2020-07-22 04:18:02.536",715
020033L,1,"2020-07-20 22:21:19.861",716
020033L,1,"2020-07-22 02:52:09.415",714
020033L,1,"2020-07-22 03:42:15.706",714
020033L,1,"2020-07-20 14:36:02.150",715
020033L,1,"2020-07-22 07:45:40.032",716
020033L,1,"2020-07-21 11:28:44.919",718
020033L,1,"2020-07-21 16:58:04.290",716
020033L,1,"2020-07-20 19:08:04.176",715
020033L,1,"2020-07-21 13:51:55.506",714
020033L,1,"2020-07-22 03:06:32.629",715
020033L,1,"2020-07-21 10:02:52.775",715
020033L,1,"2020-07-21 13:16:08.894",714
020033L,1,"2020-07-22 03:28:02.087",714
020033L,1,"2020-07-22 09:04:27.778",714
020033L,1,"2020-07-21 05:38:03.507",716
020033L,1,"2020-07-22 06:34:09.830",715
020033L,1,"2020-07-22 02:09:18.989",716
020033L,1,"2020-07-22 07:09:58.353",715
020033L,1,"2020-07-21 19:42:46.498",715
020033L,1,"2020-07-22 00:00:29.203",714
020033L,1,"2020-07-20 23:40:11.400",716
020033L,1,"2020-07-20 19:00:59.942",714
020033L,1,"2020-07-20 14:07:32.761",715
020033L,1,"2020-07-21 01:27:36.757",716
020033L,1,"2020-07-20 17:35:09.792",715
020033L,1,"2020-07-20 16:23:35.323",718
020033L,1,"2020-07-20 12:20:13.755",715
020033L,1,"2020-07-20 11:22:58.009",714
020033L,1,"2020-07-20 11:58:45.935",715
020033L,1,"2020-07-21 11:43:14.960",716
020033L,1,"2020-07-21 16:43:56.536",715
020033L,1,"2020-07-21 05:31:03.147",718
020033L,1,"2020-07-22 10:30:32.322",714
020033L,1,"2020-07-20 20:55:40.591",716
020033L,1,"2020-07-22 04:25:28.412",715
020033L,1,"2020-07-22 00:14:55.559",714
020033L,1,"2020-07-22 01:05:03.112",714
020033L,1,"2020-07-21 20:54:31.025",714
020033L,1,"2020-07-21 15:53:52.928",714
020033L,1,"2020-07-22 05:01:20.190",714
020033L,1,"2020-07-20 16:09:25.386",715
020033L,1,"2020-07-21 21:16:04.206",714
020033L,1,"2020-07-22 08:57:34.967",715
020033L,1,"2020-07-22 08:21:47.656",715
020033L,1,"2020-07-20 22:07:23.028",715
020033L,1,"2020-07-20 19:37:01.649",716
020033L,1,"2020-07-21 09:41:43.910",714
020033L,1,"2020-07-21 19:50:13.451",715
020033L,1,"2020-07-20 14:22:07.826",714
020033L,1,"2020-07-20 14:14:58.923",716
020033L,1,"2020-07-21 15:03:56.171",716
020033L,1,"2020-07-22 00:29:28.118",714
020033L,1,"2020-07-20 11:44:42.748",714
020033L,1,"2020-07-21 02:18:03.072",714
020033L,1,"2020-07-20 13:10:37.802",714
020033L,1,"2020-07-20 12:49:09.730",715
020033L,1,"2020-07-20 13:17:47.640",713
020033L,1,"2020-07-20 19:22:52.193",717
020033L,1,"2020-07-20 16:38:14.304",715
020033L,1,"2020-07-21 16:51:24.200",716
