prop_tag,prop_status,date_time,prop_value
020033R,1,"2020-07-20 14:14:33.651",716
020033R,1,"2020-07-20 20:48:17.330",716
020033R,1,"2020-07-21 06:20:55.907",719
020033R,1,"2020-07-21 16:15:08.757",715
020033R,1,"2020-07-22 06:48:27.061",715
020033R,1,"2020-07-22 00:21:52.949",715
020033R,1,"2020-07-20 17:49:25.329",715
020033R,1,"2020-07-21 04:26:28.146",717
020033R,1,"2020-07-20 14:21:49.617",715
020033R,1,"2020-07-21 21:37:15.724",714
020033R,1,"2020-07-21 22:05:54.153",714
020033R,1,"2020-07-22 06:34:09.879",714
020033R,1,"2020-07-22 03:20:53.769",714
020033R,1,"2020-07-21 12:47:37.112",715
020033R,1,"2020-07-21 19:28:27.868",715
020033R,1,"2020-07-20 12:27:19.503",715
020033R,1,"2020-07-21 04:12:12.935",715
020033R,1,"2020-07-20 11:58:42.710",714
020033R,1,"2020-07-21 18:59:52.011",715
020033R,1,"2020-07-22 07:17:11.178",715
020033R,1,"2020-07-22 05:36:58.647",714
020033R,1,"2020-07-22 06:27:05.386",714
020033R,1,"2020-07-21 22:27:27.855",715
020033R,1,"2020-07-21 21:01:34.462",714
020033R,1,"2020-07-20 15:55:02.901",715
020033R,1,"2020-07-20 20:41:23.745",715
020033R,1,"2020-07-20 16:09:22.526",718
020033R,1,"2020-07-20 20:34:16.460",715
020033R,1,"2020-07-21 00:01:51.362",717
020033R,1,"2020-07-20 21:53:06.571",715
020033R,1,"2020-07-21 17:27:02.500",714
020033R,1,"2020-07-21 08:37:20.500",715
020033R,1,"2020-07-20 11:23:07.298",714
020033R,1,"2020-07-21 19:43:05.125",716
020033R,1,"2020-07-20 15:12:18.051",714
020033R,1,"2020-07-22 04:32:49.160",714
020033R,1,"2020-07-22 07:03:10.671",715
020033R,1,"2020-07-21 20:47:35.067",716
020033R,1,"2020-07-21 11:50:45.160",716
020033R,1,"2020-07-22 01:26:45.373",714
020033R,1,"2020-07-21 18:53:05.220",716
020033R,1,"2020-07-22 00:00:52.850",715
020033R,1,"2020-07-21 09:13:17.347",715
020033R,1,"2020-07-22 02:31:14.145",715
020033R,1,"2020-07-21 01:13:43.000",716
020033R,1,"2020-07-21 19:50:29.933",714
020033R,1,"2020-07-20 17:14:15.056",714
020033R,1,"2020-07-20 13:53:48.605",715
020033R,1,"2020-07-22 05:23:12.103",715
020033R,1,"2020-07-20 11:44:59.172",719
020033R,1,"2020-07-20 14:51:08.016",715
020033R,1,"2020-07-22 04:11:39.173",715
020033R,1,"2020-07-21 21:52:15.101",714
020033R,1,"2020-07-20 15:19:47.686",716
020033R,1,"2020-07-21 01:49:41.466",714
020033R,1,"2020-07-22 09:05:11.080",716
020033R,1,"2020-07-20 21:24:53.439",715
020033R,1,"2020-07-21 00:16:40.064",716
020033R,1,"2020-07-21 14:14:11.908",716
020033R,1,"2020-07-22 09:12:22.271",715
020033R,1,"2020-07-22 03:07:16.969",715
020033R,1,"2020-07-21 11:58:12.002",716
020033R,1,"2020-07-21 07:26:09.129",715
020033R,1,"2020-07-21 20:33:34.931",715
020033R,1,"2020-07-21 00:09:36.020",714
020033R,1,"2020-07-20 13:03:52.649",714
020033R,1,"2020-07-20 19:51:56.635",716
020033R,1,"2020-07-21 19:07:46.605",714
