prop_tag,prop_status,date_time,prop_value
020093L,1,"2020-07-14 11:15:27.827",777
021333L,1,"2020-07-14 11:15:27.827",2.2364438775
020123L,1,"2020-07-14 11:15:27.837",137
021343L,1,"2020-07-14 11:15:27.837",1.1197299125000002
020033L,1,"2020-07-14 11:15:27.842",715
021313L,1,"2020-07-14 11:15:27.842",2.067788545
020053L,1,"2020-07-14 11:15:27.846",1238
020063L,1,"2020-07-14 11:15:27.846",71
021323L,1,"2020-07-14 11:15:27.846",2.0846281325000002
021053L,1,"2020-07-14 11:15:27.846",299.4498899779956
020093L,1,"2020-07-15 03:36:09.230",775
021333L,1,"2020-07-15 03:36:09.230",2.0004896975000004
020123L,1,"2020-07-15 03:36:09.240",138
021343L,1,"2020-07-15 03:36:09.240",1.216943885
020033L,1,"2020-07-15 03:36:09.245",714
021313L,1,"2020-07-15 03:36:09.245",1.958000785
020053L,1,"2020-07-15 03:36:09.249",1242
020063L,1,"2020-07-15 03:36:09.249",71
021323L,1,"2020-07-15 03:36:09.249",2.3833081325000003
021053L,1,"2020-07-15 03:36:09.249",298.70974194838965
020093L,1,"2020-07-13 09:36:29.465",775
021333L,1,"2020-07-13 09:36:29.465",2.6963950999999997
020123L,1,"2020-07-13 09:36:29.474",137
021343L,1,"2020-07-13 09:36:29.474",1.6508501525000003
020033L,1,"2020-07-13 09:36:29.479",716
021313L,1,"2020-07-13 09:36:29.479",2.169677905
020053L,1,"2020-07-13 09:36:29.483",1234
020063L,1,"2020-07-13 09:36:29.483",71
021323L,1,"2020-07-13 09:36:29.483",2.0288745325
021053L,1,"2020-07-13 09:36:29.483",299.2198439687937
020093L,1,"2020-07-15 13:58:56.322",778
021333L,1,"2020-07-15 13:58:56.322",2.1487582025000003
020123L,1,"2020-07-15 13:58:56.331",137
021343L,1,"2020-07-15 13:58:56.331",1.1639899325
020033L,1,"2020-07-15 13:58:57.323",715
021313L,1,"2020-07-15 13:58:57.323",1.8908643849999998
020053L,1,"2020-07-15 13:58:57.332",1236
020063L,1,"2020-07-15 13:58:57.332",70
021323L,1,"2020-07-15 13:58:57.332",2.1658690925000004
021053L,1,"2020-07-15 13:58:57.332",300.3000600120024
020093L,1,"2020-07-12 09:30:30.582",776
021333L,1,"2020-07-12 09:30:30.582",2.2603581525000003
020123L,1,"2020-07-12 09:30:30.590",136
021343L,1,"2020-07-12 09:30:30.590",1.4145332600000002
020033L,1,"2020-07-12 09:30:30.595",714
021313L,1,"2020-07-12 09:30:30.595",1.9730077449999999
020053L,1,"2020-07-12 09:30:30.600",1238
020063L,1,"2020-07-12 09:30:30.600",70
021323L,1,"2020-07-12 09:30:30.600",2.6222521325
021053L,1,"2020-07-12 09:30:30.600",300.7001400280056
020093L,1,"2020-07-13 17:36:02.477",779
021333L,1,"2020-07-13 17:36:02.477",2.00128684
020123L,1,"2020-07-13 17:36:02.486",137
021343L,1,"2020-07-13 17:36:02.486",1.043065235
020033L,1,"2020-07-13 17:36:03.478",716
021313L,1,"2020-07-13 17:36:03.478",1.777127425
020053L,1,"2020-07-13 17:36:03.487",1238
020063L,1,"2020-07-13 17:36:03.487",71
021323L,1,"2020-07-13 17:36:03.487",3.2498783725000004
021053L,1,"2020-07-13 17:36:03.487",301.35027005401076
020093L,1,"2020-07-14 15:54:39.422",777
021333L,1,"2020-07-14 15:54:39.422",2.5234151775000004
020123L,1,"2020-07-14 15:54:39.431",137
021343L,1,"2020-07-14 15:54:39.431",0.9829980650000001
020033L,1,"2020-07-14 15:54:40.923",714
021313L,1,"2020-07-14 15:54:40.923",2.093853265
020053L,1,"2020-07-14 15:54:40.982",1224
020063L,1,"2020-07-14 15:54:40.982",70
021323L,1,"2020-07-14 15:54:40.982",2.1762233325
021053L,1,"2020-07-14 15:54:40.982",299.249849969994
020093L,1,"2020-07-13 14:37:06.764",776
021333L,1,"2020-07-13 14:37:06.764",2.353623825
