prop_tag,prop_status,date_time,prop_value
020093R,1,"2020-07-10 15:30:46.507",776
021333R,1,"2020-07-10 15:30:46.507",2.57034119
020123R,1,"2020-07-10 15:30:46.516",135
021343R,1,"2020-07-10 15:30:46.516",1.456290425
020033R,1,"2020-07-10 15:30:46.521",715
021313R,1,"2020-07-10 15:30:46.521",2.2646196875
020053R,1,"2020-07-10 15:30:46.526",1242
020063R,1,"2020-07-10 15:30:46.526",71
021323R,1,"2020-07-10 15:30:46.526",1.9786500475000002
021053R,1,"2020-07-10 15:30:46.526",299.26985397079414
020093R,1,"2020-07-09 08:36:45.853",773
021333R,1,"2020-07-09 08:36:45.853",2.7806719699999998
020123R,1,"2020-07-09 08:36:45.861",136
021343R,1,"2020-07-09 08:36:45.861",0.9737119325000001
020033R,1,"2020-07-09 08:36:45.866",715
021313R,1,"2020-07-09 08:36:45.866",2.1651785975
020053R,1,"2020-07-09 08:36:45.871",1236
020063R,1,"2020-07-09 08:36:45.871",70
021323R,1,"2020-07-09 08:36:45.871",2.8679179075000008
021053R,1,"2020-07-09 08:36:45.871",297.7595519103821
020093R,1,"2020-07-11 13:20:43.358",774
021333R,1,"2020-07-11 13:20:43.358",2.16242695
020123R,1,"2020-07-11 13:20:43.367",137
021343R,1,"2020-07-11 13:20:43.367",1.418379185
020033R,1,"2020-07-11 13:20:43.372",716
021313R,1,"2020-07-11 13:20:43.372",2.1801736825
020053R,1,"2020-07-11 13:20:43.376",1240
020063R,1,"2020-07-11 13:20:43.376",70
021323R,1,"2020-07-11 13:20:43.376",2.7228939375000003
021053R,1,"2020-07-11 13:20:43.376",297.81956391278254
020093R,1,"2020-07-12 01:02:16.344",775
021333R,1,"2020-07-12 01:02:16.344",2.7145452475
020123R,1,"2020-07-12 01:02:16.353",136
021343R,1,"2020-07-12 01:02:16.353",1.1348347025
020033R,1,"2020-07-12 01:02:16.358",715
021313R,1,"2020-07-12 01:02:16.358",2.1225609875
