prop_tag,prop_status,date_time,prop_value
020093R,1,"2020-07-08 12:27:01.645",778
021333R,1,"2020-07-08 12:27:01.645",2.3339433925
020123R,1,"2020-07-08 12:27:01.652",136
021343R,1,"2020-07-08 12:27:01.652",1.1366533325000001
020033R,1,"2020-07-08 12:27:02.146",717
021313R,1,"2020-07-08 12:27:02.146",2.0718122275
020053R,1,"2020-07-08 12:27:02.156",1236
020063R,1,"2020-07-08 12:27:02.156",71
021323R,1,"2020-07-08 12:27:02.156",2.3514212400000005
021053R,1,"2020-07-08 12:27:02.156",299.27985597119425
020093R,1,"2020-07-11 10:28:56.458",777
021333R,1,"2020-07-11 10:28:56.458",2.1528740049999997
020123R,1,"2020-07-11 10:28:56.465",136
021343R,1,"2020-07-11 10:28:56.465",1.1666549975000002
020033R,1,"2020-07-11 10:28:58.501",716
021313R,1,"2020-07-11 10:28:58.501",1.9800437575000003
020053R,1,"2020-07-11 10:28:58.506",1240
020063R,1,"2020-07-11 10:28:58.506",70
021323R,1,"2020-07-11 10:28:58.506",2.537265535
021053R,1,"2020-07-11 10:28:58.506",298.45969193838766
020093R,1,"2020-07-12 09:23:19.998",776
021333R,1,"2020-07-12 09:23:19.998",2.3897797675
020123R,1,"2020-07-12 09:23:20.004",136
021343R,1,"2020-07-12 09:23:20.004",1.2763979300000003
020033R,1,"2020-07-12 09:23:20.009",715
021313R,1,"2020-07-12 09:23:20.009",2.0575722925
020053R,1,"2020-07-12 09:23:20.014",1236
020063R,1,"2020-07-12 09:23:20.014",70
021323R,1,"2020-07-12 09:23:20.014",3.0597033600000003
021053R,1,"2020-07-12 09:23:20.014",298.3496699339868
020093R,1,"2020-07-13 00:53:55.076",774
021333R,1,"2020-07-13 00:53:55.076",2.7854203675
020123R,1,"2020-07-13 00:53:55.082",136
021343R,1,"2020-07-13 00:53:55.082",1.0190152250000002
020033R,1,"2020-07-13 00:53:55.087",715
021313R,1,"2020-07-13 00:53:55.087",2.3882552275
020053R,1,"2020-07-13 00:53:55.092",1234
020063R,1,"2020-07-13 00:53:55.092",70
021323R,1,"2020-07-13 00:53:55.092",3.448939480000001
021053R,1,"2020-07-13 00:53:55.092",299.1898379675935
020093R,1,"2020-07-10 02:09:03.786",776
021333R,1,"2020-07-10 02:09:03.786",2.3403246925
020123R,1,"2020-07-10 02:09:03.793",137
021343R,1,"2020-07-10 02:09:03.793",1.3103471825000002
020033R,1,"2020-07-10 02:09:03.798",717
021313R,1,"2020-07-10 02:09:03.798",2.38429969
020053R,1,"2020-07-10 02:09:03.802",1240
020063R,1,"2020-07-10 02:09:03.802",71
021323R,1,"2020-07-10 02:09:03.802",3.0844294250000006
021053R,1,"2020-07-10 02:09:03.802",298.85977195439085
020093R,1,"2020-07-10 11:48:51.676",774
021333R,1,"2020-07-10 11:48:51.676",2.663378005
020123R,1,"2020-07-10 11:48:51.682",136
021343R,1,"2020-07-10 11:48:51.682",1.4240377025000004
020033R,1,"2020-07-10 11:48:51.686",715
021313R,1,"2020-07-10 11:48:51.686",2.23557148
020053R,1,"2020-07-10 11:48:51.691",1240
020063R,1,"2020-07-10 11:48:51.691",70
021323R,1,"2020-07-10 11:48:51.691",2.6513244800000004
021053R,1,"2020-07-10 11:48:51.691",299.15983196639326
020093R,1,"2020-07-11 12:52:08.880",774
021333R,1,"2020-07-11 12:52:08.880",2.5740398049999995
020123R,1,"2020-07-11 12:52:08.885",136
021343R,1,"2020-07-11 12:52:08.885",1.2866616575000003
020033R,1,"2020-07-11 12:52:08.892",717
021313R,1,"2020-07-11 12:52:08.892",2.0765588725
020053R,1,"2020-07-11 12:52:08.896",1238
020063R,1,"2020-07-11 12:52:08.896",71
021323R,1,"2020-07-11 12:52:08.896",3.16020285
021053R,1,"2020-07-11 12:52:08.896",298.75975195039007
020093R,1,"2020-07-15 10:24:15.909",776
021333R,1,"2020-07-15 10:24:15.909",2.430460555
020123R,1,"2020-07-15 10:24:15.915",135
021343R,1,"2020-07-15 10:24:15.915",1.2463962650000002
020033R,1,"2020-07-15 10:24:15.919",715
021313R,1,"2020-07-15 10:24:15.919",2.2379448025
020053R,1,"2020-07-15 10:24:15.924",1236
020063R,1,"2020-07-15 10:24:15.924",70
021323R,1,"2020-07-15 10:24:15.924",2.20146962
021053R,1,"2020-07-15 10:24:15.924",298.71974394878976
020093R,1,"2020-07-10 13:43:24.541",777
