prop_tag,prop_status,date_time,prop_value
020093L,1,"2020-06-24 11:32:04.217",777
021333L,1,"2020-06-24 11:32:04.217",2.1192639300000002
020123L,1,"2020-06-24 11:32:04.226",135
021343L,1,"2020-06-24 11:32:04.226",1.3963550375
020033L,1,"2020-06-24 11:32:04.230",716
021313L,1,"2020-06-24 11:32:04.230",2.4698171049999997
020053L,1,"2020-06-24 11:32:04.235",1238
020063L,1,"2020-06-24 11:32:04.235",71
021323L,1,"2020-06-24 11:32:04.235",2.5856140525
021053L,1,"2020-06-24 11:32:04.235",298.5497099419884
020093L,1,"2020-06-24 05:05:31.316",774
021333L,1,"2020-06-24 05:05:31.316",2.6557408325
020123L,1,"2020-06-24 05:05:31.325",134
021343L,1,"2020-06-24 05:05:31.325",1.4746004300000002
020033L,1,"2020-06-24 05:05:31.330",715
021313L,1,"2020-06-24 05:05:31.330",2.417687665
020053L,1,"2020-06-24 05:05:31.335",1242
020063L,1,"2020-06-24 05:05:31.335",70
021323L,1,"2020-06-24 05:05:31.335",3.0690774124999995
021053L,1,"2020-06-24 05:05:31.335",300.1500300060012
020093L,1,"2020-06-26 12:19:48.527",775
021333L,1,"2020-06-26 12:19:48.527",2.31057813
020123L,1,"2020-06-26 12:19:48.532",136
021343L,1,"2020-06-26 12:19:48.532",1.0011762874999999
020033L,1,"2020-06-26 12:19:48.536",714
021313L,1,"2020-06-26 12:19:48.536",2.345812225
020053L,1,"2020-06-26 12:19:48.542",1242
020063L,1,"2020-06-26 12:19:48.542",70
021323L,1,"2020-06-26 12:19:48.542",2.5704809324999998
021053L,1,"2020-06-26 12:19:48.542",299.4398879775955
020093L,1,"2020-06-27 16:22:01.103",777
021333L,1,"2020-06-27 16:22:01.103",2.43812093
020123L,1,"2020-06-27 16:22:01.114",135
021343L,1,"2020-06-27 16:22:01.114",1.0588723850000001
020033L,1,"2020-06-27 16:22:01.119",715
021313L,1,"2020-06-27 16:22:01.119",1.9627398249999999
020053L,1,"2020-06-27 16:22:01.123",1236
020063L,1,"2020-06-27 16:22:01.123",71
021323L,1,"2020-06-27 16:22:01.123",2.1977282925000003
021053L,1,"2020-06-27 16:22:01.123",299.2998599719944
020093L,1,"2020-06-28 09:54:17.053",774
021333L,1,"2020-06-28 09:54:17.053",2.6676979700000003
020123L,1,"2020-06-28 09:54:17.064",135
021343L,1,"2020-06-28 09:54:17.064",1.4508897050000003
020033L,1,"2020-06-28 09:54:17.069",715
021313L,1,"2020-06-28 09:54:17.069",2.5243160650000003
020053L,1,"2020-06-28 09:54:17.074",1238
020063L,1,"2020-06-28 09:54:17.074",70
021323L,1,"2020-06-28 09:54:17.074",3.1941247725
021053L,1,"2020-06-28 09:54:17.074",299.5999199839968
020093L,1,"2020-06-27 07:10:49.569",776
021333L,1,"2020-06-27 07:10:49.569",2.3225352675
020123L,1,"2020-06-27 07:10:49.580",135
021343L,1,"2020-06-27 07:10:49.580",1.273849625
020033L,1,"2020-06-27 07:10:49.585",714
021313L,1,"2020-06-27 07:10:49.585",2.512468465
020053L,1,"2020-06-27 07:10:49.590",1236
020063L,1,"2020-06-27 07:10:49.590",71
021323L,1,"2020-06-27 07:10:49.590",2.5314534125
021053L,1,"2020-06-27 07:10:49.590",298.5497099419884
020093L,1,"2020-06-27 22:27:06.895",777
021333L,1,"2020-06-27 22:27:06.895",2.1511496300000004
020123L,1,"2020-06-27 22:27:06.906",135
021343L,1,"2020-06-27 22:27:06.906",1.155296
020033L,1,"2020-06-27 22:27:06.910",715
021313L,1,"2020-06-27 22:27:06.910",2.377405825
020053L,1,"2020-06-27 22:27:06.915",1240
020063L,1,"2020-06-27 22:27:06.915",71
021323L,1,"2020-06-27 22:27:06.915",0.0281167725
021053L,1,"2020-06-27 22:27:06.915",298.8397679535907
020093L,1,"2020-06-29 04:09:30.948",775
021333L,1,"2020-06-29 04:09:30.948",4.1312516
020123L,1,"2020-06-29 04:09:30.956",134
021343L,1,"2020-06-29 04:09:30.956",1.3679021675
020033L,1,"2020-06-29 04:09:30.961",713
021313L,1,"2020-06-29 04:09:30.961",1.9335157449999998
020053L,1,"2020-06-29 04:09:30.966",1238
020063L,1,"2020-06-29 04:09:30.966",71
021323L,1,"2020-06-29 04:09:30.966",0
021053L,1,"2020-06-29 04:09:30.966",299.66993398679733
020093L,1,"2020-06-26 13:52:53.258",775
021333L,1,"2020-06-26 13:52:53.258",2.1527439150000003
020123L,1,"2020-06-26 13:52:53.268",136
021343L,1,"2020-06-26 13:52:53.268",1.4335018400000001
020033L,1,"2020-06-26 13:52:53.273",713
021313L,1,"2020-06-26 13:52:53.273",1.8221483049999998
020053L,1,"2020-06-26 13:52:53.278",1238
020063L,1,"2020-06-26 13:52:53.278",71
021323L,1,"2020-06-26 13:52:53.278",2.3570242925000002
021053L,1,"2020-06-26 13:52:53.278",299.8499699939988
020093L,1,"2020-06-26 20:33:45.563",776
021333L,1,"2020-06-26 20:33:45.563",2.465223775
020123L,1,"2020-06-26 20:33:45.567",135
021343L,1,"2020-06-26 20:33:45.567",0.995643785
020033L,1,"2020-06-26 20:33:45.572",714
021313L,1,"2020-06-26 20:33:45.572",2.3702972649999996
020053L,1,"2020-06-26 20:33:45.577",1238
020063L,1,"2020-06-26 20:33:45.577",70
021323L,1,"2020-06-26 20:33:45.577",0.0097977325
021053L,1,"2020-06-26 20:33:45.577",300
020093L,1,"2020-06-24 20:57:36.957",776
021333L,1,"2020-06-24 20:57:36.957",2.42536665
020123L,1,"2020-06-24 20:57:36.965",136
021343L,1,"2020-06-24 20:57:36.965",0.73798724
020033L,1,"2020-06-24 20:57:36.970",718
021313L,1,"2020-06-24 20:57:36.970",2.194162945
020053L,1,"2020-06-24 20:57:36.974",1236
020063L,1,"2020-06-24 20:57:36.974",71
021323L,1,"2020-06-24 20:57:36.974",0.0082047725
021053L,1,"2020-06-24 20:57:36.974",297.6495299059812
020093L,1,"2020-06-24 22:37:50.336",776
021333L,1,"2020-06-24 22:37:50.336",2.1822381875000003
020123L,1,"2020-06-24 22:37:50.345",135
021343L,1,"2020-06-24 22:37:50.345",1.3394492975000003
020033L,1,"2020-06-24 22:37:50.350",715
021313L,1,"2020-06-24 22:37:50.350",1.987224865
020053L,1,"2020-06-24 22:37:50.354",1240
020063L,1,"2020-06-24 22:37:50.354",70
021323L,1,"2020-06-24 22:37:50.354",2.6525183725000003
021053L,1,"2020-06-24 22:37:50.354",300.1500300060012
020093L,1,"2020-06-24 14:45:22.588",776
021333L,1,"2020-06-24 14:45:22.588",2.38710381
020123L,1,"2020-06-24 14:45:22.598",134
021343L,1,"2020-06-24 14:45:22.598",1.1734742224999999
020033L,1,"2020-06-24 14:45:22.602",714
021313L,1,"2020-06-24 14:45:22.602",2.143613185
020053L,1,"2020-06-24 14:45:22.607",1236
020063L,1,"2020-06-24 14:45:22.607",70
021323L,1,"2020-06-24 14:45:22.607",2.6772092525
021053L,1,"2020-06-24 14:45:22.607",298.5397079415883
020093L,1,"2020-06-25 07:34:42.676",775
021333L,1,"2020-06-25 07:34:42.676",2.4309466475000003
020123L,1,"2020-06-25 07:34:42.683",135
021343L,1,"2020-06-25 07:34:42.683",1.1339563475
020033L,1,"2020-06-25 07:34:42.688",717
021313L,1,"2020-06-25 07:34:42.688",2.066998705
020053L,1,"2020-06-25 07:34:42.692",1240
020063L,1,"2020-06-25 07:34:42.692",70
021323L,1,"2020-06-25 07:34:42.692",2.4422476525000003
021053L,1,"2020-06-25 07:34:42.692",299.66993398679733
020093L,1,"2020-06-24 07:28:43.797",776
021333L,1,"2020-06-24 07:28:43.797",2.2810838575000005
020123L,1,"2020-06-24 07:28:43.805",136
021343L,1,"2020-06-24 07:28:43.805",1.7899530725000001
020033L,1,"2020-06-24 07:28:43.810",715
021313L,1,"2020-06-24 07:28:43.810",2.120707825
020053L,1,"2020-06-24 07:28:43.815",1240
020063L,1,"2020-06-24 07:28:43.815",70
021323L,1,"2020-06-24 07:28:43.815",2.7090684525000004
021053L,1,"2020-06-24 07:28:43.815",299.4498899779956
020093L,1,"2020-06-29 02:22:08.174",774
021333L,1,"2020-06-29 02:22:08.174",1.9446897225000002
020123L,1,"2020-06-29 02:22:08.182",136
021343L,1,"2020-06-29 02:22:08.182",1.3370782250000002
020033L,1,"2020-06-29 02:22:08.187",714
021313L,1,"2020-06-29 02:22:08.187",1.7099910249999999
020053L,1,"2020-06-29 02:22:08.192",1236
020063L,1,"2020-06-29 02:22:08.192",71
021323L,1,"2020-06-29 02:22:08.192",2.8086284525
021053L,1,"2020-06-29 02:22:08.192",299.3998799759952
020093L,1,"2020-06-26 11:22:35.403",776
021333L,1,"2020-06-26 11:22:35.403",2.24361816
020123L,1,"2020-06-26 11:22:35.408",135
021343L,1,"2020-06-26 11:22:35.408",1.49673044
020033L,1,"2020-06-26 11:22:35.413",714
021313L,1,"2020-06-26 11:22:35.413",2.178366145
020053L,1,"2020-06-26 11:22:35.418",1240
020063L,1,"2020-06-26 11:22:35.418",71
021323L,1,"2020-06-26 11:22:35.418",0
021053L,1,"2020-06-26 11:22:35.418",298.2396479295859
020093L,1,"2020-06-24 12:36:32.910",776
021333L,1,"2020-06-24 12:36:32.910",2.621463705
020123L,1,"2020-06-24 12:36:32.920",135
021343L,1,"2020-06-24 12:36:32.920",1.49673044
020033L,1,"2020-06-24 12:36:32.925",714
021313L,1,"2020-06-24 12:36:32.925",2.638053025
020053L,1,"2020-06-24 12:36:32.929",1242
020063L,1,"2020-06-24 12:36:32.929",70
021323L,1,"2020-06-24 12:36:32.929",3.4402370925000003
021053L,1,"2020-06-24 12:36:32.929",298.85977195439085
020093L,1,"2020-06-26 16:23:13.721",774
021333L,1,"2020-06-26 16:23:13.721",2.1782524750000003
020123L,1,"2020-06-26 16:23:13.731",136
021343L,1,"2020-06-26 16:23:13.731",1.103132405
020033L,1,"2020-06-26 16:23:13.737",714
021313L,1,"2020-06-26 16:23:13.737",2.107280545
020053L,1,"2020-06-26 16:23:13.741",1238
020063L,1,"2020-06-26 16:23:13.741",70
021323L,1,"2020-06-26 16:23:13.741",2.4908329325000005
021053L,1,"2020-06-26 16:23:13.741",299.8399679935987
020093L,1,"2020-06-24 19:17:24.821",775
021333L,1,"2020-06-24 19:17:24.821",3.0654720775
020123L,1,"2020-06-24 19:17:24.830",136
021343L,1,"2020-06-24 19:17:24.830",0.8162326325
020033L,1,"2020-06-24 19:17:24.835",716
