prop_tag,prop_status,date_time,prop_value
020093L,1,"2020-06-27 22:05:31.257",775
021333L,1,"2020-06-27 22:05:31.257",3.4611384775000005
020123L,1,"2020-06-27 22:05:31.261",136
021343L,1,"2020-06-27 22:05:31.261",1.6959195425
020033L,1,"2020-06-27 22:05:31.266",715
021313L,1,"2020-06-27 22:05:31.266",2.152883035
020053L,1,"2020-06-27 22:05:31.270",1234
020063L,1,"2020-06-27 22:05:31.270",70
021323L,1,"2020-06-27 22:05:31.270",2.6192179625
021053L,1,"2020-06-27 22:05:31.270",299.2898579715943
020093L,1,"2020-06-25 23:55:18.908",775
021333L,1,"2020-06-25 23:55:18.908",2.6846315875
020123L,1,"2020-06-25 23:55:18.918",135
021343L,1,"2020-06-25 23:55:18.918",1.0979273925000002
020033L,1,"2020-06-25 23:55:18.923",715
021313L,1,"2020-06-25 23:55:18.923",2.5022696700000004
020053L,1,"2020-06-25 23:55:18.927",1240
020063L,1,"2020-06-25 23:55:18.927",71
021323L,1,"2020-06-25 23:55:18.927",-0.021897354999999997
021053L,1,"2020-06-25 23:55:18.927",299.2898579715943
020093L,1,"2020-06-27 03:50:19.716",773
021333L,1,"2020-06-27 03:50:19.716",3.4005486175000006
020123L,1,"2020-06-27 03:50:19.721",137
021343L,1,"2020-06-27 03:50:19.721",2.6256906925
020033L,1,"2020-06-27 03:50:19.726",715
021313L,1,"2020-06-27 03:50:19.726",2.29674812
020053L,1,"2020-06-27 03:50:19.730",1240
020063L,1,"2020-06-27 03:50:19.730",70
021323L,1,"2020-06-27 03:50:19.730",1.9320337175
021053L,1,"2020-06-27 03:50:19.730",299.7399479895979
020093L,0,"2020-06-27 00:22:31.572",0
021333L,1,"2020-06-27 00:22:31.572",0.0059219875
020123L,1,"2020-06-27 00:22:31.578",135
021343L,1,"2020-06-27 00:22:31.578",1.0442107925000002
020033L,1,"2020-06-27 00:22:44.623",714
021313L,1,"2020-06-27 00:22:44.623",2.67933439
020053L,1,"2020-06-27 00:22:44.628",1244
020063L,1,"2020-06-27 00:22:44.628",71
021323L,1,"2020-06-27 00:22:44.628",2.886279125
021053L,1,"2020-06-27 00:22:44.628",298.56971394278855
020093L,1,"2020-06-28 23:58:52.140",776
021333L,1,"2020-06-28 23:58:52.140",2.8121891875000005
020123L,1,"2020-06-28 23:58:52.146",136
021343L,1,"2020-06-28 23:58:52.146",1.0292017425000002
020033L,1,"2020-06-28 23:58:52.151",714
021313L,1,"2020-06-28 23:58:52.151",2.22086324
020053L,1,"2020-06-28 23:58:52.156",1242
020063L,1,"2020-06-28 23:58:52.156",70
021323L,1,"2020-06-28 23:58:52.156",2.981942825
021053L,1,"2020-06-28 23:58:52.156",297.60952190438087
020093L,1,"2020-06-27 02:53:05.189",774
021333L,1,"2020-06-27 02:53:05.189",3.2227652125000006
020123L,1,"2020-06-27 02:53:05.194",136
021343L,1,"2020-06-27 02:53:05.194",4.8817878925
020033L,1,"2020-06-27 02:53:05.198",715
021313L,1,"2020-06-27 02:53:05.198",2.288843445
020053L,1,"2020-06-27 02:53:05.202",1238
020063L,1,"2020-06-27 02:53:05.202",71
021323L,1,"2020-06-27 02:53:05.202",3.4148210675
021053L,1,"2020-06-27 02:53:05.202",299.34986997399477
020093L,1,"2020-06-27 07:10:46.514",774
021333L,1,"2020-06-27 07:10:46.514",3.7027006825
020123L,1,"2020-06-27 07:10:46.518",135
021343L,1,"2020-06-27 07:10:46.518",1.0244620425000002
020033L,1,"2020-06-27 07:10:46.522",716
021313L,1,"2020-06-27 07:10:46.522",2.231929785
020053L,1,"2020-06-27 07:10:46.527",1238
020063L,1,"2020-06-27 07:10:46.527",71
021323L,1,"2020-06-27 07:10:46.527",3.4658417075
021053L,1,"2020-06-27 07:10:46.527",299.6499299859972
020093L,1,"2020-06-28 01:25:58.803",775
021333L,1,"2020-06-28 01:25:58.803",8.505244322500001
020123L,1,"2020-06-28 01:25:58.807",136
021343L,1,"2020-06-28 01:25:58.807",1.2456480425
020033L,1,"2020-06-28 01:25:58.812",714
021313L,1,"2020-06-28 01:25:58.812",2.0983407775000003
020053L,1,"2020-06-28 01:25:58.816",1238
020063L,1,"2020-06-28 01:25:58.816",71
021323L,1,"2020-06-28 01:25:58.816",3.1469627075
021053L,1,"2020-06-28 01:25:58.816",298.04960992198437
020093L,1,"2020-06-27 08:36:40.679",774
021333L,1,"2020-06-27 08:36:40.679",3.1821062275000007
020123L,1,"2020-06-27 08:36:40.683",135
021343L,1,"2020-06-27 08:36:40.683",1.4613043925
020033L,1,"2020-06-27 08:36:40.688",714
021313L,1,"2020-06-27 08:36:40.688",2.026408235
020053L,1,"2020-06-27 08:36:40.692",1236
020063L,1,"2020-06-27 08:36:40.692",70
021323L,1,"2020-06-27 08:36:40.692",-0.02986933
021053L,1,"2020-06-27 08:36:40.692",299.56991398279655
020093L,1,"2020-06-24 06:31:26.103",777
021333L,1,"2020-06-24 06:31:26.103",2.7396408025000003
020123L,1,"2020-06-24 06:31:26.112",135
021343L,1,"2020-06-24 06:31:26.112",1.0078730925
020033L,1,"2020-06-24 06:31:27.603",714
021313L,1,"2020-06-24 06:31:27.603",2.1805493975
020053L,1,"2020-06-24 06:31:27.672",1242
020063L,1,"2020-06-24 06:31:27.672",70
021323L,1,"2020-06-24 06:31:27.672",2.44144292
021053L,1,"2020-06-24 06:31:27.672",299.4798959791958
020093L,1,"2020-06-29 00:27:31.504",776
021333L,1,"2020-06-29 00:27:31.504",2.9238020875000004
020123L,1,"2020-06-29 00:27:31.508",136
021343L,1,"2020-06-29 00:27:31.508",2.6177911925000004
020033L,1,"2020-06-29 00:27:31.513",717
021313L,1,"2020-06-29 00:27:31.513",2.231929785
020053L,1,"2020-06-29 00:27:31.518",1240
020063L,1,"2020-06-29 00:27:31.518",70
021323L,1,"2020-06-29 00:27:31.518",2.9205586175000002
021053L,1,"2020-06-29 00:27:31.518",298.0996199239848
020093L,1,"2020-06-24 05:34:11.491",774
021333L,1,"2020-06-24 05:34:11.491",3.0043228225000003
020123L,1,"2020-06-24 05:34:11.501",136
021343L,1,"2020-06-24 05:34:11.501",2.7978997925
020033L,1,"2020-06-24 05:34:11.505",714
021313L,1,"2020-06-24 05:34:11.505",2.26512942
020053L,1,"2020-06-24 05:34:11.510",1236
020063L,1,"2020-06-24 05:34:11.510",70
021323L,1,"2020-06-24 05:34:11.510",2.7977902025
021053L,1,"2020-06-24 05:34:11.510",300.35007001400277
020093L,1,"2020-06-26 09:20:52.139",776
021333L,1,"2020-06-26 09:20:52.139",3.3535117525
020123L,1,"2020-06-26 09:20:52.144",135
021343L,1,"2020-06-26 09:20:52.144",1.1927213925
020033L,1,"2020-06-26 09:20:52.149",715
