prop_tag,prop_status,date_time,prop_value
020093R,1,"2020-06-26 21:09:27.238",774
021333R,1,"2020-06-26 21:09:27.238",3.0096845675
020123R,1,"2020-06-26 21:09:27.247",135
021343R,1,"2020-06-26 21:09:27.247",0.9642270925000002
020033R,1,"2020-06-26 21:09:27.252",716
021313R,1,"2020-06-26 21:09:27.252",2.1885318000000002
020053R,1,"2020-06-26 21:09:27.257",1240
020063R,1,"2020-06-26 21:09:27.257",70
021323R,1,"2020-06-26 21:09:27.257",2.4624456575000004
021053R,1,"2020-06-26 21:09:27.257",298.41968393678735
020093R,1,"2020-06-24 12:07:51.216",777
021333R,1,"2020-06-24 12:07:51.216",2.57671673
020123R,1,"2020-06-24 12:07:51.225",135
021343R,1,"2020-06-24 12:07:51.225",1.2357858525000003
020033R,1,"2020-06-24 12:07:51.230",716
021313R,1,"2020-06-24 12:07:51.230",2.0289073600000003
020053R,1,"2020-06-24 12:07:51.234",1236
020063R,1,"2020-06-24 12:07:51.234",70
021323R,1,"2020-06-24 12:07:51.234",2.73104224
021053R,1,"2020-06-24 12:07:51.234",296.3992798559712
020093R,1,"2020-06-27 02:31:36.131",776
021333R,1,"2020-06-27 02:31:36.131",3.1013812549999997
020123R,1,"2020-06-27 02:31:36.139",134
021343R,1,"2020-06-27 02:31:36.139",2.0765128275
020033R,1,"2020-06-27 02:31:36.144",714
021313R,1,"2020-06-27 02:31:36.144",2.17588828
020053R,1,"2020-06-27 02:31:36.148",1242
020063R,1,"2020-06-27 02:31:36.148",70
021323R,1,"2020-06-27 02:31:36.148",2.1882699175000004
021053R,1,"2020-06-27 02:31:36.148",302.03040608121626
020093R,1,"2020-06-28 23:51:41.727",778
021333R,1,"2020-06-28 23:51:41.727",2.0672020925
020123R,1,"2020-06-28 23:51:41.745",136
021343R,1,"2020-06-28 23:51:41.745",1.3510404425000002
020033R,1,"2020-06-28 23:51:41.750",715
021313R,1,"2020-06-28 23:51:41.750",1.8100164200000002
020053R,1,"2020-06-28 23:51:41.755",1240
020063R,1,"2020-06-28 23:51:41.755",70
021323R,1,"2020-06-28 23:51:41.755",0
021053R,1,"2020-06-28 23:51:41.755",300.4500900180036
020053R,1,"2020-06-24 01:08:56.416",985
020063R,1,"2020-06-24 01:08:56.423",144
021053R,1,"2020-06-24 01:08:56.423",298
020093R,1,"2020-06-28 21:57:10.235",775
021333R,1,"2020-06-28 21:57:10.235",2.7226340675
020123R,1,"2020-06-28 21:57:10.244",136
021343R,1,"2020-06-28 21:57:10.244",2.6756788125
020033R,1,"2020-06-28 21:57:10.248",715
021313R,1,"2020-06-28 21:57:10.248",2.0202149400000002
020053R,1,"2020-06-28 21:57:10.253",1238
020063R,1,"2020-06-28 21:57:10.253",71
021323R,1,"2020-06-28 21:57:10.253",2.5891722350000004
021053R,1,"2020-06-28 21:57:10.253",297.4394878975795
020093R,0,"2020-06-29 03:40:29.811",1
021333R,1,"2020-06-29 03:40:29.811",0.020372555
020123R,1,"2020-06-29 03:40:29.817",136
021343R,1,"2020-06-29 03:40:29.817",0.9310716625000002
020033R,1,"2020-06-29 03:40:45.860",714
021313R,1,"2020-06-29 03:40:45.860",1.5990276800000003
020053R,1,"2020-06-29 03:40:45.865",1240
020063R,1,"2020-06-29 03:40:45.865",70
021323R,1,"2020-06-29 03:40:45.865",0.0203687175
021053R,1,"2020-06-29 03:40:45.865",298.4796959391878
020093R,1,"2020-06-27 19:56:41.803",774
