prop_tag,prop_status,date_time,prop_value
020093L,1,"2020-07-07 02:19:47.102",778
021333L,1,"2020-07-07 02:19:47.102",2.1407867775000002
020123L,1,"2020-07-07 02:19:47.112",135
021343L,1,"2020-07-07 02:19:47.112",1.4817136475000001
020033L,1,"2020-07-07 02:19:47.117",716
021313L,1,"2020-07-07 02:19:47.117",2.1665185449999997
020053L,1,"2020-07-07 02:19:47.121",1240
020063L,1,"2020-07-07 02:19:47.121",71
021323L,1,"2020-07-07 02:19:47.121",2.2550748525000004
021053L,1,"2020-07-07 02:19:47.121",299.499899979996
020093L,1,"2020-07-02 02:04:13.885",775
021333L,1,"2020-07-02 02:04:13.885",2.5425465975000003
020123L,1,"2020-07-02 02:04:13.894",135
021343L,1,"2020-07-02 02:04:13.894",1.3181096450000003
020033L,1,"2020-07-02 02:04:13.898",716
021313L,1,"2020-07-02 02:04:13.898",2.194952785
020053L,1,"2020-07-02 02:04:13.903",1236
020063L,1,"2020-07-02 02:04:13.903",70
021323L,1,"2020-07-02 02:04:13.903",2.8667714925
021053L,1,"2020-07-02 02:04:13.903",298.6997399479896
020093L,1,"2020-07-03 06:20:44.471",775
021333L,1,"2020-07-03 06:20:44.471",2.19897818
020123L,1,"2020-07-03 06:20:44.480",136
021343L,1,"2020-07-03 06:20:44.480",1.03832309
020033L,1,"2020-07-03 06:20:44.485",716
021313L,1,"2020-07-03 06:20:44.485",1.9801163049999997
020053L,1,"2020-07-03 06:20:44.490",1242
020063L,1,"2020-07-03 06:20:44.490",70
021323L,1,"2020-07-03 06:20:44.490",2.6166767725
021053L,1,"2020-07-03 06:20:44.490",299.2998599719944
020093L,1,"2020-07-05 08:34:25.411",776
021333L,1,"2020-07-05 08:34:25.411",1.9510668625000003
020123L,1,"2020-07-05 08:34:25.420",136
021343L,1,"2020-07-05 08:34:25.420",1.128423845
020033L,1,"2020-07-05 08:34:25.426",716
021313L,1,"2020-07-05 08:34:25.426",2.219437825
020053L,1,"2020-07-05 08:34:25.430",1238
020063L,1,"2020-07-05 08:34:25.430",71
021323L,1,"2020-07-05 08:34:25.430",2.4900364525
021053L,1,"2020-07-05 08:34:25.430",300.50010002000397
020093L,1,"2020-07-02 19:57:52.927",778
021333L,1,"2020-07-02 19:57:52.927",2.6397979825000006
020123L,1,"2020-07-02 19:57:52.934",136
021343L,1,"2020-07-02 19:57:52.934",1.0833734675
020033L,1,"2020-07-02 19:57:59.963",717
021313L,1,"2020-07-02 19:57:59.963",2.352130945
020053L,1,"2020-07-02 19:58:02.650",1240
020063L,1,"2020-07-02 19:58:02.650",71
021323L,1,"2020-07-02 19:58:02.650",2.0527689325000003
021053L,1,"2020-07-02 19:58:02.650",300.7001400280056
020093L,0,"2020-07-06 13:55:08.623",0
021333L,1,"2020-07-06 13:55:08.623",0.021982012500000002
020123L,1,"2020-07-06 13:55:08.629",137
021343L,1,"2020-07-06 13:55:08.629",1.024096655
020033L,1,"2020-07-06 13:55:20.159",716
021313L,1,"2020-07-06 13:55:20.159",1.8363654249999999
020053L,1,"2020-07-06 13:55:21.325",1240
020063L,1,"2020-07-06 13:55:21.325",70
021323L,1,"2020-07-06 13:55:21.325",1.5422252525000002
021053L,1,"2020-07-06 13:55:21.325",299.9899979995999
020093L,1,"2020-07-03 19:42:30.626",778
021333L,1,"2020-07-03 19:42:30.626",2.07781252
020123L,1,"2020-07-03 19:42:30.635",135
021343L,1,"2020-07-03 19:42:30.635",1.2335413925000003
020033L,1,"2020-07-03 19:42:30.640",716
021313L,1,"2020-07-03 19:42:30.640",1.650753025
020053L,1,"2020-07-03 19:42:30.644",1240
020063L,1,"2020-07-03 19:42:30.644",71
021323L,1,"2020-07-03 19:42:30.644",3.1909388525
021053L,1,"2020-07-03 19:42:30.644",300
020093L,1,"2020-07-07 15:20:05.328",775
021333L,1,"2020-07-07 15:20:05.328",2.6318265575
020123L,1,"2020-07-07 15:20:05.333",136
021343L,1,"2020-07-07 15:20:05.333",1.2857049875000002
020033L,1,"2020-07-07 15:20:05.338",716
021313L,1,"2020-07-07 15:20:05.338",2.0196083049999998
020053L,1,"2020-07-07 15:20:05.342",1238
020063L,1,"2020-07-07 15:20:05.342",70
021323L,1,"2020-07-07 15:20:05.342",3.5366111725
021053L,1,"2020-07-07 15:20:05.342",299.499899979996
020093L,1,"2020-07-06 17:22:57.159",774
021333L,1,"2020-07-06 17:22:57.159",2.353623825
020123L,1,"2020-07-06 17:22:57.168",135
021343L,1,"2020-07-06 17:22:57.168",1.4437764875
020033L,1,"2020-07-06 17:22:57.173",716
021313L,1,"2020-07-06 17:22:57.173",1.8750675849999998
020053L,1,"2020-07-06 17:22:57.178",1242
020063L,1,"2020-07-06 17:22:57.178",70
021323L,1,"2020-07-06 17:22:57.178",2.9193391725
021053L,1,"2020-07-06 17:22:57.178",299.3698739747949
020093L,1,"2020-07-08 00:09:46.249",777
021333L,1,"2020-07-08 00:09:46.249",2.216515315
020123L,1,"2020-07-08 00:09:46.254",137
021343L,1,"2020-07-08 00:09:46.254",1.2035078075000003
020033L,1,"2020-07-08 00:09:46.259",715
021313L,1,"2020-07-08 00:09:46.259",1.9335157449999998
020053L,1,"2020-07-08 00:09:46.264",1240
020063L,1,"2020-07-08 00:09:46.264",70
021323L,1,"2020-07-08 00:09:46.264",3.0929718125
021053L,1,"2020-07-08 00:09:46.264",299.0398079615923
020093L,1,"2020-07-04 22:33:06.687",775
021333L,1,"2020-07-04 22:33:06.687",2.0754210925
020123L,1,"2020-07-04 22:33:06.696",136
021343L,1,"2020-07-04 22:33:06.696",1.3086253550000002
020033L,1,"2020-07-04 22:33:06.701",715
021313L,1,"2020-07-04 22:33:06.701",2.235234625
020053L,1,"2020-07-04 22:33:06.705",1238
020063L,1,"2020-07-04 22:33:06.705",70
021323L,1,"2020-07-04 22:33:06.705",2.7313698925
021053L,1,"2020-07-04 22:33:06.705",299.5499099819964
020093L,1,"2020-07-01 17:07:23.339",778
021333L,1,"2020-07-01 17:07:23.339",2.1073067925
020123L,1,"2020-07-01 17:07:23.348",136
021343L,1,"2020-07-01 17:07:23.348",1.4991015125000002
020033L,1,"2020-07-01 17:07:23.353",717
021313L,1,"2020-07-01 17:07:23.353",2.115968785
020053L,1,"2020-07-01 17:07:23.358",1240
020063L,1,"2020-07-01 17:07:23.358",71
021323L,1,"2020-07-01 17:07:23.358",3.4259004525000005
021053L,1,"2020-07-01 17:07:23.358",301.7003400680136
020093L,1,"2020-07-02 10:03:53.687",773
021333L,1,"2020-07-02 10:03:53.687",2.682046535
020123L,1,"2020-07-02 10:03:53.696",135
021343L,1,"2020-07-02 10:03:53.696",1.1821681550000003
020033L,1,"2020-07-02 10:03:53.701",716
021313L,1,"2020-07-02 10:03:53.701",2.0906939049999997
020053L,1,"2020-07-02 10:03:53.705",1240
020063L,1,"2020-07-02 10:03:53.705",71
021323L,1,"2020-07-02 10:03:53.705",2.7998671725
021053L,1,"2020-07-02 10:03:53.705",301.20024004800956
020093L,1,"2020-07-02 23:47:03.651",778
021333L,1,"2020-07-02 23:47:03.651",2.2571695825
020123L,1,"2020-07-02 23:47:03.660",136
021343L,1,"2020-07-02 23:47:03.660",0.9822077075
020033L,1,"2020-07-02 23:47:05.686",714
021313L,1,"2020-07-02 23:47:05.686",1.9382547849999998
020053L,1,"2020-07-02 23:47:05.691",1242
020063L,1,"2020-07-02 23:47:05.691",70
021323L,1,"2020-07-02 23:47:05.691",2.4685314925000004
021053L,1,"2020-07-02 23:47:05.691",300.4000800160032
020093L,1,"2020-07-02 07:47:52.470",776
021333L,1,"2020-07-02 07:47:52.470",2.3241295525
020123L,1,"2020-07-02 07:47:52.480",134
021343L,1,"2020-07-02 07:47:52.480",1.5741854750000002
020033L,1,"2020-07-02 07:47:52.970",716
021313L,1,"2020-07-02 07:47:52.970",2.0219778249999996
020053L,1,"2020-07-02 07:47:52.979",1238
020063L,1,"2020-07-02 07:47:52.979",70
021323L,1,"2020-07-02 07:47:52.979",3.2403206125
021053L,1,"2020-07-02 07:47:52.979",299.19983996799357
020093L,1,"2020-07-02 12:41:20.927",776
021333L,1,"2020-07-02 12:41:20.927",2.5919694325
020123L,1,"2020-07-02 12:41:20.937",135
021343L,1,"2020-07-02 12:41:20.937",1.4216464775000002
020033L,1,"2020-07-02 12:41:20.942",714
021313L,1,"2020-07-02 12:41:20.942",2.113599265
020053L,1,"2020-07-02 12:41:20.947",1238
020063L,1,"2020-07-02 12:41:20.947",71
021323L,1,"2020-07-02 12:41:20.947",2.5457900525
021053L,1,"2020-07-02 12:41:20.947",299.9499899979996
020093L,1,"2020-07-08 11:58:29.519",774
021333L,1,"2020-07-08 11:58:29.519",2.30420099
020123L,1,"2020-07-08 11:58:29.524",135
021343L,1,"2020-07-08 11:58:29.524",1.1782163675000001
020033L,1,"2020-07-08 11:58:29.529",713
021313L,1,"2020-07-08 11:58:29.529",2.325276385
020053L,1,"2020-07-08 11:58:29.533",1238
020063L,1,"2020-07-08 11:58:29.533",70
021323L,1,"2020-07-08 11:58:29.533",2.9631455725
021053L,1,"2020-07-08 11:58:29.533",297.7995599119824
020093L,1,"2020-07-07 09:50:47.832",774
021333L,1,"2020-07-07 09:50:47.832",2.3145638425
020123L,1,"2020-07-07 09:50:47.841",134
021343L,1,"2020-07-07 09:50:47.841",0.97193306
020033L,1,"2020-07-07 09:50:48.832",714
021313L,1,"2020-07-07 09:50:48.832",2.041723825
020053L,1,"2020-07-07 09:50:48.841",1238
020063L,1,"2020-07-07 09:50:48.841",70
021323L,1,"2020-07-07 09:50:48.841",2.2510924525000005
021053L,1,"2020-07-07 09:50:48.841",298.1996399279856
020093L,1,"2020-07-07 13:18:25.087",774
021333L,1,"2020-07-07 13:18:25.087",2.337680975
020123L,1,"2020-07-07 13:18:25.092",134
